packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
30495,1535074950.188008,2018-08-23T21:42:30.188008,TCP,172.27.224.251,172.27.224.250,49379.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.04196810722351074,1542.6384961605072,0.02208600044250488,0.04049474896547774,21,172.27.224.250_172.27.224.251,13323,1.0,
30496,1535074950.230579,2018-08-23T21:42:30.230579,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.04257082939147949,1542.6810669898987,0.02631819248199463,0.04016919411640593,22,172.27.224.250_172.27.224.70,14775,1.0,
30497,1535074950.32259,2018-08-23T21:42:30.322590,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0920112133026123,1542.7730782032013,0.03549461364746094,0.04386326777945081,22,172.27.224.250_172.27.224.70,14776,1.0,0.003368854522705078
30498,1535074950.325959,2018-08-23T21:42:30.325959,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003368854522705078,1542.776447057724,0.03580610752105713,0.04359544276887057,22,172.27.224.250_172.27.224.70,14777,1.0,0.003368854522705078
30499,1535074950.542598,2018-08-23T21:42:30.542598,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21663904190063477,1542.9930860996246,0.056610107421875,0.07050399936947342,22,172.27.224.250_172.27.224.70,14778,1.0,
30500,1535074950.630604,2018-08-23T21:42:30.630604,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08800601959228516,1543.081092119217,0.06456339359283447,0.06893903516450746,22,172.27.224.250_172.27.224.70,14779,1.0,0.004698038101196289
30501,1535074950.635302,2018-08-23T21:42:30.635302,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004698038101196289,1543.0857901573181,0.06494951248168945,0.0685521801065563,22,172.27.224.250_172.27.224.70,14780,1.0,0.004698038101196289
30502,1535074950.854577,2018-08-23T21:42:30.854577,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21927499771118164,1543.3050651550293,0.08440101146697998,0.08213279461264814,22,172.27.224.250_172.27.224.70,14781,1.0,
30503,1535074950.942578,2018-08-23T21:42:30.942578,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08800101280212402,1543.3930661678314,0.09272780418395996,0.07723326168264,22,172.27.224.250_172.27.224.70,14782,1.0,0.003410816192626953
30504,1535074950.945989,2018-08-23T21:42:30.945989,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003410816192626953,1543.396476984024,0.07999489307403565,0.08068878689728066,22,172.27.224.250_172.27.224.70,14783,1.0,0.003410816192626953
30505,1535074951.166591,2018-08-23T21:42:31.166591,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22060203552246094,1543.6170790195465,0.09785828590393067,0.09051055617380994,8,172.27.224.250_172.27.224.70,14784,1.0,
30506,1535074951.254588,2018-08-23T21:42:31.254588,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0879969596862793,1543.7050759792328,0.10240089893341064,0.08854605618034193,7,172.27.224.250_172.27.224.70,14785,1.0,0.010740041732788086
30507,1535074951.265328,2018-08-23T21:42:31.265328,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010740041732788086,1543.7158160209656,0.09427378177642823,0.09321236412279418,7,172.27.224.250_172.27.224.70,14786,1.0,0.010740041732788086
30508,1535074951.404078,2018-08-23T21:42:31.404078,TCP,172.27.224.251,172.27.224.250,49379.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1387500762939453,1543.8545660972595,0.10781190395355225,0.08824116630790883,7,172.27.224.250_172.27.224.251,13324,1.0,
30509,1535074951.414052,2018-08-23T21:42:31.414052,TCP,172.27.224.250,172.27.224.251,502.0,49379.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009974002838134766,1543.8645401000977,0.08714540004730224,0.08402142318498072,7,172.27.224.250_172.27.224.251,13325,1.0,
30510,1535074951.415276,2018-08-23T21:42:31.415276,TCP,172.27.224.250,172.27.224.251,502.0,49379.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0012240409851074219,1543.8657641410828,0.07846720218658447,0.08829560457303652,7,172.27.224.250_172.27.224.251,13326,1.0,
30511,1535074951.415281,2018-08-23T21:42:31.415281,TCP,172.27.224.251,172.27.224.250,49379.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,1543.865769147873,0.07799789905548096,0.08874260417668818,8,172.27.224.250_172.27.224.251,13327,1.0,
30512,1535074951.415434,2018-08-23T21:42:31.415434,TCP,172.27.224.250,172.27.224.251,502.0,49379.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00015282630920410156,1543.8659219741821,0.0560856819152832,0.07614053695550375,8,172.27.224.250_172.27.224.251,13328,1.0,
30513,1535074951.42402,2018-08-23T21:42:31.424020,TCP,172.27.224.250,172.27.224.251,502.0,49379.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00858616828918457,1543.8745081424713,0.048144197463989256,0.07658210989740925,8,172.27.224.250_172.27.224.251,13329,1.0,
30514,1535074951.494585,2018-08-23T21:42:31.494585,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.07056498527526855,1543.9450731277466,0.05485961437225342,0.0751546731678086,9,172.27.224.250_172.27.224.70,14787,1.0,
30515,1535074951.566574,2018-08-23T21:42:31.566574,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07198905944824219,1544.0170621871948,0.039998316764831544,0.048817471991486415,9,172.27.224.250_172.27.224.70,14788,1.0,0.00939798355102539
30516,1535074951.575972,2018-08-23T21:42:31.575972,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.00939798355102539,1544.0264601707458,0.03213841915130615,0.04650333430136466,9,172.27.224.250_172.27.224.70,14789,1.0,0.00939798355102539
30517,1535074951.806598,2018-08-23T21:42:31.806598,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.23062586784362793,1544.2570860385895,0.05412700176239014,0.07714880282076643,9,172.27.224.250_172.27.224.70,14790,1.0,
30518,1535074951.878588,2018-08-23T21:42:31.878588,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0719900131225586,1544.329076051712,0.04745099544525146,0.07170911287069065,9,172.27.224.250_172.27.224.70,14791,1.0,0.0067291259765625
30519,1535074951.885317,2018-08-23T21:42:31.885317,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0067291259765625,1544.3358051776886,0.04712650775909424,0.07190461627421539,9,172.27.224.250_172.27.224.70,14792,1.0,0.0067291259765625
30520,1535074952.098615,2018-08-23T21:42:32.098615,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21329784393310547,1544.5491030216217,0.06833388805389404,0.08662871687976875,9,172.27.224.250_172.27.224.70,14793,1.0,
30521,1535074952.146116,2018-08-23T21:42:32.146116,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0475010871887207,1544.5966041088104,0.07308349609375,0.08371936793433978,9,None_None,2233,,
30522,1535074952.194586,2018-08-23T21:42:32.194586,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.04847002029418945,1544.6450741291046,0.07791521549224853,0.08036989387836928,9,172.27.224.250_172.27.224.70,14794,1.0,0.011365890502929688
30523,1535074952.205952,2018-08-23T21:42:32.205952,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011365890502929688,1544.6564400196075,0.07819318771362305,0.0801078451998539,9,172.27.224.250_172.27.224.70,14795,1.0,0.011365890502929688
30524,1535074952.426602,2018-08-23T21:42:32.426602,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22064995765686035,1544.8770899772644,0.09320168495178223,0.0917354855003204,7,172.27.224.250_172.27.224.70,14796,1.0,
30525,1535074952.506582,2018-08-23T21:42:32.506582,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07998013496398926,1544.9570701122284,0.09400079250335694,0.09156481728162229,7,172.27.224.250_172.27.224.70,14797,1.0,0.008768081665039062
30526,1535074952.51535,2018-08-23T21:42:32.515350,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008768081665039062,1544.9658381938934,0.0939378023147583,0.0916296785441491,7,172.27.224.250_172.27.224.70,14798,1.0,0.008768081665039062
30527,1535074952.738613,2018-08-23T21:42:32.738613,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22326278686523438,1545.1891009807587,0.09320149421691895,0.09043099566074538,7,172.27.224.250_172.27.224.70,14799,1.0,
30528,1535074952.818562,2018-08-23T21:42:32.818562,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07994914054870605,1545.2690501213074,0.0939974069595337,0.09025842402195067,7,172.27.224.250_172.27.224.70,14800,1.0,0.007448911666870117
30529,1535074952.826011,2018-08-23T21:42:32.826011,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007448911666870117,1545.2764990329742,0.09406938552856445,0.090181351438146,7,172.27.224.250_172.27.224.70,14801,1.0,0.007448911666870117
30530,1535074952.85189,2018-08-23T21:42:32.851890,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.0258791446685791,1545.3023781776428,0.07532751560211182,0.08172854261144176,7,None_None,2234,,
30531,1535074952.853916,2018-08-23T21:42:32.853916,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0020258426666259766,1545.3044040203094,0.07077999114990234,0.08466142860894878,7,None_None,2235,,
30532,1535074952.853924,2018-08-23T21:42:32.853924,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,8.106231689453125e-06,1545.3044121265411,0.06593379974365235,0.08742240154738311,8,172.27.224.250_172.27.224.251,13330,1.0,
30533,1535074952.86416,2018-08-23T21:42:32.864160,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010236024856567383,1545.3146481513977,0.06582081317901611,0.0875014567368502,8,172.27.224.250_172.27.224.251,13331,1.0,
30534,1535074952.864168,2018-08-23T21:42:32.864168,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.867813110351562e-06,1545.3146560192108,0.04375660419464111,0.07023732071940933,9,172.27.224.250_172.27.224.251,13332,1.0,
30535,1535074952.864648,2018-08-23T21:42:32.864648,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0004801750183105469,1545.3151361942291,0.03580660820007324,0.07018088674140564,10,172.27.224.250_172.27.224.251,13333,1.0,
30536,1535074952.864875,2018-08-23T21:42:32.864875,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002269744873046875,1545.3153631687164,0.0349524974822998,0.07059724982136102,11,172.27.224.250_172.27.224.251,13334,1.0,
30537,1535074952.865122,2018-08-23T21:42:32.865122,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1545.3156101703644,0.01265091896057129,0.02500188314923539,12,172.27.224.250_172.27.224.251,13335,1.0,
30538,1535074952.865368,2018-08-23T21:42:32.865368,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024580955505371094,1545.3158559799194,0.0046805858612060545,0.00826922986042539,13,172.27.224.250_172.27.224.251,13336,1.0,
30539,1535074952.865616,2018-08-23T21:42:32.865616,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024819374084472656,1545.3161041736603,0.003960514068603515,0.008314771999535077,14,172.27.224.250_172.27.224.251,13337,1.0,
30540,1535074952.865871,2018-08-23T21:42:32.865871,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,1545.3163590431213,0.0013980865478515625,0.003159887255837301,15,172.27.224.250_172.27.224.251,13338,1.0,
30541,1535074952.866118,2018-08-23T21:42:32.866118,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1545.3166060447693,0.0012202024459838866,0.003170672525779175,16,172.27.224.250_172.27.224.251,13339,1.0,
30542,1535074952.866372,2018-08-23T21:42:32.866372,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002541542053222656,1545.3168601989746,0.001244807243347168,0.003161161818797776,17,172.27.224.250_172.27.224.251,13340,1.0,
30543,1535074952.866616,2018-08-23T21:42:32.866616,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024390220642089844,1545.317104101181,0.0002455949783325195,0.0001115853538408178,18,172.27.224.250_172.27.224.251,13341,1.0,
30544,1535074952.866869,2018-08-23T21:42:32.866869,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,1545.3173570632935,0.0002701044082641602,7.423279355481718e-05,19,172.27.224.250_172.27.224.251,13342,1.0,
30545,1535074952.867116,2018-08-23T21:42:32.867116,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1545.3176040649414,0.0002467870712280273,7.899810228564184e-06,20,172.27.224.250_172.27.224.251,13343,1.0,
30546,1535074952.867364,2018-08-23T21:42:32.867364,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,1545.3178520202637,0.0002488851547241211,3.748626415624968e-06,21,172.27.224.250_172.27.224.251,13344,1.0,
30547,1535074952.875638,2018-08-23T21:42:32.875638,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008274078369140625,1545.3261260986328,0.0010515928268432617,0.0025377254247353214,21,172.27.224.250_172.27.224.251,13345,1.0,
30548,1535074952.885286,2018-08-23T21:42:32.885286,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00964808464050293,1545.3357741832733,0.0019918203353881834,0.0036873742558615093,20,172.27.224.250_172.27.224.251,13346,1.0,
30549,1535074952.886158,2018-08-23T21:42:32.886158,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,49380.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008718967437744141,1545.336646080017,0.0020541906356811523,0.0036597761730493804,20,172.27.224.250_172.27.224.251,13347,1.0,
30550,1535074953.034579,2018-08-23T21:42:33.034579,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.148421049118042,1545.4850671291351,0.016870808601379395,0.04636239338158906,21,172.27.224.250_172.27.224.70,14802,1.0,
30551,1535074953.088416,2018-08-23T21:42:33.088416,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.05383706092834473,1545.5389041900635,0.022229814529418947,0.047314793421568434,22,172.27.224.250_172.27.224.251,13348,1.0,
30552,1535074953.130592,2018-08-23T21:42:33.130592,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.042176008224487305,1545.581080198288,0.026421999931335448,0.047007545376049245,22,172.27.224.250_172.27.224.70,14803,1.0,0.004768848419189453
30553,1535074953.135361,2018-08-23T21:42:33.135361,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004768848419189453,1545.5858490467072,0.026874494552612305,0.046748621556174604,22,172.27.224.250_172.27.224.70,14804,1.0,0.004768848419189453
30554,1535074953.346611,2018-08-23T21:42:33.346611,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21125006675720215,1545.7970991134644,0.04797420501708984,0.07341099703880295,22,172.27.224.250_172.27.224.70,14805,1.0,
30555,1535074953.384813,2018-08-23T21:42:33.384813,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.03820204734802246,1545.8353011608124,0.05176970958709717,0.07162876590894081,22,None_None,2236,,
30556,1535074953.442589,2018-08-23T21:42:33.442589,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.05777597427368164,1545.893077135086,0.05752251148223877,0.06930348532782202,22,172.27.224.250_172.27.224.70,14806,1.0,0.0034210681915283203
30557,1535074953.44601,2018-08-23T21:42:33.446010,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034210681915283203,1545.8964982032776,0.05703721046447754,0.06970251114440014,22,172.27.224.250_172.27.224.70,14807,1.0,0.0034210681915283203
30558,1535074953.662566,2018-08-23T21:42:33.662566,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21655583381652832,1546.1130540370941,0.07772798538208008,0.08343017094911111,22,172.27.224.250_172.27.224.70,14808,1.0,
30559,1535074953.750586,2018-08-23T21:42:33.750586,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08802008628845215,1546.2010741233826,0.08644280433654786,0.07894085627690413,22,172.27.224.250_172.27.224.70,14809,1.0,0.00477290153503418
30560,1535074953.755359,2018-08-23T21:42:33.755359,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.00477290153503418,1546.2058470249176,0.07207798957824707,0.07947754419022911,22,172.27.224.250_172.27.224.70,14810,1.0,0.00477290153503418
30561,1535074953.974575,2018-08-23T21:42:33.974575,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21921610832214355,1546.4250631332397,0.08861589431762695,0.09154961730145302,8,172.27.224.250_172.27.224.70,14811,1.0,
30562,1535074954.062595,2018-08-23T21:42:34.062595,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08801984786987305,1546.5130829811096,0.09320027828216552,0.09010211388571147,8,172.27.224.250_172.27.224.70,14812,1.0,0.0034270286560058594
30563,1535074954.066022,2018-08-23T21:42:34.066022,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034270286560058594,1546.5165100097656,0.09306609630584717,0.09024931938977965,8,172.27.224.250_172.27.224.70,14813,1.0,0.0034270286560058594
30564,1535074954.146006,2018-08-23T21:42:34.146006,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.07998418807983398,1546.5964941978455,0.07993950843811035,0.08012841721855611,6,None_None,2237,,
30565,1535074954.286593,2018-08-23T21:42:34.286593,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.14058685302734375,1546.7370810508728,0.09017798900604249,0.08074162434556184,7,172.27.224.250_172.27.224.70,14814,1.0,
30566,1535074954.303629,2018-08-23T21:42:34.303629,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.017035961151123047,1546.754117012024,0.08610398769378662,0.08353760293074242,8,172.27.224.250_172.27.224.251,13349,1.0,
30567,1535074954.304046,2018-08-23T21:42:34.304046,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0004169940948486328,1546.7545340061188,0.08580358028411865,0.08387270326659664,8,172.27.224.250_172.27.224.251,13350,1.0,
30568,1535074954.304908,2018-08-23T21:42:34.304908,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00086212158203125,1546.7553961277008,0.06423420906066894,0.07361928720119185,8,172.27.224.250_172.27.224.251,13351,1.0,
30569,1535074954.304913,2018-08-23T21:42:34.304913,TCP,172.27.224.251,172.27.224.250,49380.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,1546.755401134491,0.055432701110839845,0.0756917374611623,9,172.27.224.250_172.27.224.251,13352,1.0,
30570,1535074954.305072,2018-08-23T21:42:34.305072,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0001590251922607422,1546.7555601596832,0.0549713134765625,0.07604807488980342,9,172.27.224.250_172.27.224.251,13353,1.0,
30571,1535074954.314085,2018-08-23T21:42:34.314085,TCP,172.27.224.250,172.27.224.251,502.0,49380.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009012937545776367,1546.764573097229,0.03395099639892578,0.050295868655046115,9,172.27.224.250_172.27.224.251,13354,1.0,
30572,1535074954.374607,2018-08-23T21:42:34.374607,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.06052207946777344,1546.8250951766968,0.03120121955871582,0.04769584033021181,9,172.27.224.250_172.27.224.70,14815,1.0,0.011382818222045898
30573,1535074954.38599,2018-08-23T21:42:34.385990,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011382818222045898,1546.8364779949188,0.03199679851531982,0.04724530847458092,9,172.27.224.250_172.27.224.70,14816,1.0,0.011382818222045898
30574,1535074954.614592,2018-08-23T21:42:34.614592,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22860217094421387,1547.065080165863,0.046858596801757815,0.07762532875818363,9,172.27.224.250_172.27.224.70,14817,1.0,
30575,1535074954.686533,2018-08-23T21:42:34.686533,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07194089889526367,1547.1370210647583,0.039994001388549805,0.07118374825813295,9,172.27.224.250_172.27.224.70,14818,1.0,0.008830070495605469
30576,1535074954.695363,2018-08-23T21:42:34.695363,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008830070495605469,1547.145851135254,0.03917341232299805,0.07152429226626207,9,172.27.224.250_172.27.224.70,14819,1.0,0.008830070495605469
30577,1535074954.92658,2018-08-23T21:42:34.926580,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2312169075012207,1547.3770680427551,0.06225340366363526,0.09195004896455775,9,172.27.224.250_172.27.224.70,14820,1.0,
30578,1535074954.998581,2018-08-23T21:42:34.998581,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07200098037719727,1547.4490690231323,0.06936728954315186,0.08938888543534367,9,172.27.224.250_172.27.224.70,14821,1.0,0.00740814208984375
30579,1535074955.005989,2018-08-23T21:42:35.005989,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.00740814208984375,1547.4564771652222,0.07010760307312011,0.08877917961472058,9,172.27.224.250_172.27.224.70,14822,1.0,0.00740814208984375
30580,1535074955.222596,2018-08-23T21:42:35.222596,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21660685539245605,1547.6730840206146,0.09175238609313965,0.09592818243080369,9,172.27.224.250_172.27.224.70,14823,1.0,
30581,1535074955.310574,2018-08-23T21:42:35.310574,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08797812461853027,1547.7610621452332,0.09964890480041504,0.09150884856250027,7,172.27.224.250_172.27.224.70,14824,1.0,0.004791975021362305
