packet_number,timestamp,datetime,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
25323,1535067437.518725,2018-08-23T19:37:17.518725,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.20030784606933594,1282.3845918178558,0.15504958629608154,0.1428782180045669,172.27.224.250_172.27.224.70,8187,1
25325,1535067437.527754,2018-08-23T19:37:17.527754,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00902915,1282.393620967865,0.1257235050201416,0.13935156002837804,172.27.224.250_172.27.224.70,8188,1
25327,1535067437.830668,2018-08-23T19:37:17.830668,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3029139041900635,1282.696534872055,0.15531299114227295,0.1427196268128728,172.27.224.250_172.27.224.70,8189,1
25328,1535067437.838266,2018-08-23T19:37:17.838266,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007597923,1282.7041327953339,0.1255708932876587,0.1389971960672809,172.27.224.250_172.27.224.70,8190,1
25330,1535067438.142549,2018-08-23T19:37:18.142549,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30428314208984375,1283.0084159374237,0.1554335117340088,0.14240901217288787,172.27.224.250_172.27.224.70,8191,1
25331,1535067438,2018-08-23T19:37:18.147650,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005100965,1283.0135169029236,0.1253117084503174,0.13875764435069454,172.27.224.250_172.27.224.70,8192,1
25334,1535067438.454645,2018-08-23T19:37:18.454645,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3069949150085449,1283.3205118179321,0.15570850372314454,0.1422434265470483,172.27.224.250_172.27.224.70,8193,1
25335,1535067438.458278,2018-08-23T19:37:18.458278,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003633022,1283.3241448402405,0.12516958713531495,0.13840132606252725,172.27.224.250_172.27.224.70,8194,1
25343,1535067438.766502,2018-08-23T19:37:18.766502,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3082239627838135,1283.6323688030243,0.15482878684997559,0.14306788411033183,172.27.224.250_172.27.224.70,8195,1
25344,1535067438.778239,2018-08-23T19:37:18.778239,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011737108,1283.6441059112549,0.14598219394683837,0.14941530826167745,172.27.224.250_172.27.224.70,8196,1
25346,1535067439.078902,2018-08-23T19:37:19.078902,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3006629943847656,1283.9447689056396,0.15601770877838134,0.15666388900113187,172.27.224.250_172.27.224.70,8197,1
25347,1535067439.087591,2018-08-23T19:37:19.087591,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008688927,1283.9534578323364,0.15598368644714355,0.15669938987970108,172.27.224.250_172.27.224.70,8198,1
25349,1535067439.390934,2018-08-23T19:37:19.390934,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3033430576324463,1284.2568008899689,0.15602660179138184,0.15674415320334859,172.27.224.250_172.27.224.70,8199,1
25350,1535067439.398224,2018-08-23T19:37:19.398224,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007290125,1284.264091014862,0.15599582195281983,0.15677656555040598,172.27.224.250_172.27.224.70,8200,1
25352,1535067439.702557,2018-08-23T19:37:19.702557,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.304332972,1284.568423986435,0.15600080490112306,0.1567818030639014,172.27.224.250_172.27.224.70,8201,1
25353,1535067439.707583,2018-08-23T19:37:19.707583,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005025864,1284.5734498500824,0.15599329471588136,0.1567898362419183,172.27.224.250_172.27.224.70,8202,1
25355,1535067440.014419,2018-08-23T19:37:20.014419,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3068361282348633,1284.8802859783173,0.15597741603851317,0.1567728517139118,172.27.224.250_172.27.224.70,8203,1
25356,1535067440.018251,2018-08-23T19:37:20.018251,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003831863,1284.8841178417206,0.15599730014801025,0.15675139348751102,172.27.224.250_172.27.224.70,8204,1
25378,1535067440.218114,2018-08-23T19:37:20.218114,172.27.224.250,172.27.224.251,502,51278,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.19986295700073242,1285.0839807987213,0.14516119956970214,0.14859191787462844,172.27.224.250_172.27.224.251,444,1
25380,1535067440.326455,2018-08-23T19:37:20.326455,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.10834121704101562,1285.1923220157623,0.15482161045074463,0.14194541599532873,172.27.224.250_172.27.224.70,8205,1
25381,1535067440,2018-08-23T19:37:20.337660,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011204957962036133,1285.2035269737244,0.12587580680847169,0.13836905089814644,172.27.224.250_172.27.224.70,8206,1
25384,1535067440.638425,2018-08-23T19:37:20.638425,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3007650375366211,1285.504292011261,0.15508341789245605,0.1416712081311758,172.27.224.250_172.27.224.70,8207,1
25385,1535067440.648295,2018-08-23T19:37:20.648295,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009869814,1285.514162,0.12573609352111817,0.13789287164142486,172.27.224.250_172.27.224.70,8208,1
25387,1535067440.950501,2018-08-23T19:37:20.950501,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30220603942871094,1285.8163678646088,0.1552276849746704,0.1412423650268705,172.27.224.250_172.27.224.70,8209,1
25388,1535067440.957665,2018-08-23T19:37:20.957665,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007164001,1285.8235318660736,0.1255107879638672,0.1376001369948092,172.27.224.250_172.27.224.70,8210,1
25390,1535067441.262445,2018-08-23T19:37:21.262445,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3047800064086914,1286.1283118724823,0.15548620223999024,0.14104363406523357,172.27.224.250_172.27.224.70,8211,1
25391,1535067441.268337,2018-08-23T19:37:21.268337,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005892038,1286.1342039108276,0.1253917932510376,0.13721622824404292,172.27.224.250_172.27.224.70,8212,1
25393,1535067441.574538,2018-08-23T19:37:21.574538,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3062009811401367,1286.4404048919678,0.15562870502471923,0.14072316289878053,172.27.224.250_172.27.224.70,8213,1
25394,1535067441.577657,2018-08-23T19:37:21.577657,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003118992,1286.4435238838196,0.13595430850982665,0.14744445355910413,172.27.224.250_172.27.224.70,8214,1
25402,1535067441.886503,2018-08-23T19:37:21.886503,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30884599685668945,1286.7523698806763,0.15600478649139404,0.15661972288676926,172.27.224.250_172.27.224.70,8215,1
25403,1535067441.898279,2018-08-23T19:37:21.898279,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011775970458984375,1286.7641458511353,0.15606188774108887,0.15656115837326517,172.27.224.250_172.27.224.70,8216,1
25405,1535067442.198444,2018-08-23T19:37:22.198444,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30016493797302246,1287.0643107891083,0.15600187778472902,0.1564996337638803,172.27.224.250_172.27.224.70,8217,1
25406,1535067442,2018-08-23T19:37:22.207630,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009186029,1287.0734968185425,0.15593349933624268,0.15657070990279343,172.27.224.250_172.27.224.70,8218,1
25409,1535067442.510465,2018-08-23T19:37:22.510465,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30283498764038086,1287.3763318061829,0.15599639415740968,0.15663610926052107,172.27.224.250_172.27.224.70,8219,1
25410,1535067442.518308,2018-08-23T19:37:22.518308,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007843018,1287.384174823761,0.1560642957687378,0.15656455263970054,172.27.224.250_172.27.224.70,8220,1
25412,1535067442.822554,2018-08-23T19:37:22.822554,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.304246187,1287.688421010971,0.15601091384887694,0.1565082937643031,172.27.224.250_172.27.224.70,8221,1
25413,1535067442.827641,2018-08-23T19:37:22.827641,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005086899,1287.6935079097748,0.15593039989471436,0.15659428500394068,172.27.224.250_172.27.224.70,8222,1
25434,1535067443.118195,2018-08-23T19:37:23.118195,172.27.224.250,172.27.224.251,502,51279,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.2905540466308594,1287.9840619564056,0.1543657064437866,0.15499595940246175,172.27.224.250_172.27.224.251,445,1
25435,1535067443.134822,2018-08-23T19:37:23.134822,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.016626834869384766,1288.000688791275,0.15571649074554444,0.15358382031582374,172.27.224.250_172.27.224.70,8223,1
25436,1535067443.137692,2018-08-23T19:37:23.137692,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002870083,1288.0035588741302,0.12511889934539794,0.15012704306444272,172.27.224.250_172.27.224.70,8224,1
25439,1535067443.446575,2018-08-23T19:37:23.446575,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3088829517364502,1288.3124418258667,0.15482959747314454,0.1545382056766067,172.27.224.250_172.27.224.70,8225,1
25440,1535067443.458363,2018-08-23T19:37:23.458363,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011788129806518555,1288.3242299556732,0.12599191665649415,0.15127638247367123,172.27.224.250_172.27.224.70,8226,1
25442,1535067444,2018-08-23T19:37:23.758400,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3000369071960449,1288.6242668628693,0.15507700443267822,0.154254305,172.27.224.250_172.27.224.70,8227,1
25443,1535067443.767717,2018-08-23T19:37:23.767717,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009316921,1288.6335837841034,0.1257251977920532,0.15090387297263858,172.27.224.250_172.27.224.70,8228,1
25445,1535067444.070396,2018-08-23T19:37:24.070396,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30267906188964844,1288.936262845993,0.15520880222320557,0.15408202801243892,172.27.224.250_172.27.224.70,8229,1
25446,1535067444,2018-08-23T19:37:24.078340,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007944107,1288.9442069530487,0.12557859420776368,0.15068978371936953,172.27.224.250_172.27.224.70,8230,1
25449,1535067444.382437,2018-08-23T19:37:24.382437,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30409693717956543,1289.2483038902283,0.1554795980453491,0.15375902794366056,172.27.224.250_172.27.224.70,8231,1
25450,1535067444.387726,2018-08-23T19:37:24.387726,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005289078,1289.253592967987,0.1269531011581421,0.15237053650169333,172.27.224.250_172.27.224.70,8232,1
25458,1535067444.694361,2018-08-23T19:37:24.694361,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30663490295410156,1289.5602278709412,0.15595390796661376,0.156579487,172.27.224.250_172.27.224.70,8233,1
25459,1535067444.698339,2018-08-23T19:37:24.698339,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003978014,1289.5642058849335,0.15606470108032228,0.1564594773734436,172.27.224.250_172.27.224.70,8234,1
25461,1535067445,2018-08-23T19:37:25.006420,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30808091163635254,1289.8722867965698,0.1559844970703125,0.1563726172217871,172.27.224.250_172.27.224.70,8235,1
25462,1535067445.017694,2018-08-23T19:37:25.017694,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011274099349975586,1289.8835608959198,0.15593309402465821,0.15642535998029933,172.27.224.250_172.27.224.70,8236,1
25464,1535067445.318389,2018-08-23T19:37:25.318389,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30069494247436523,1290.1842558383942,0.15599889755249025,0.15649283963019428,172.27.224.250_172.27.224.70,8237,1
25465,1535067445.328332,2018-08-23T19:37:25.328332,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009943008,1290.194198846817,0.1560615062713623,0.15642774728074874,172.27.224.250_172.27.224.70,8238,1
25468,1535067445.630389,2018-08-23T19:37:25.630389,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30205702781677246,1290.4962558746338,0.1559993028640747,0.15636307715526296,172.27.224.250_172.27.224.70,8239,1
25469,1535067445.637671,2018-08-23T19:37:25.637671,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007282019,1290.5035378932953,0.15593309402465821,0.15643285846074068,172.27.224.250_172.27.224.70,8240,1
25471,1535067445.942414,2018-08-23T19:37:25.942414,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30474305152893066,1290.8082809448242,0.15599770545959474,0.15650097271383873,172.27.224.250_172.27.224.70,8241,1
25472,1535067446,2018-08-23T19:37:25.948330,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00591588,1290.8141968250275,0.15606038570404052,0.15643401685484795,172.27.224.250_172.27.224.70,8242,1
25492,1535067446.008555,2018-08-23T19:37:26.008555,172.27.224.250,172.27.224.251,502,51280,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.06022501,1290.8744218349457,0.13141939640045167,0.14932602851643192,172.27.224.250_172.27.224.251,446,1
25496,1535067446.254382,2018-08-23T19:37:26.254382,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.24582695960998535,1291.1202487945557,0.15560429096221923,0.14593874607451607,172.27.224.250_172.27.224.70,8243,1
25497,1535067446.257736,2018-08-23T19:37:26.257736,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003354073,1291.1236028671265,0.12513160705566406,0.14233303003697664,172.27.224.250_172.27.224.70,8244,1
25499,1535067446.566808,2018-08-23T19:37:26.566808,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30907201766967773,1291.4326748847961,0.15491139888763428,0.1469430749704372,172.27.224.250_172.27.224.70,8245,1
25500,1535067446.578364,2018-08-23T19:37:26.578364,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011555910110473633,1291.4442307949066,0.12599749565124513,0.1434759840972658,172.27.224.250_172.27.224.70,8246,1
25502,1535067446.878519,2018-08-23T19:37:26.878519,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3001551628112793,1291.744385957718,0.15501871109008789,0.14670763128049838,172.27.224.250_172.27.224.70,8247,1
25503,1535067446.887761,2018-08-23T19:37:26.887761,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009242058,1291.7536280155182,0.12573721408843994,0.14328086910966695,172.27.224.250_172.27.224.70,8248,1
25505,1535067447.190353,2018-08-23T19:37:27.190353,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30259180068969727,1292.0562198162079,0.15526819229125977,0.14654911646024485,172.27.224.250_172.27.224.70,8249,1
25506,1535067447,2018-08-23T19:37:27.198390,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00803709,1292.0642569065094,0.12559759616851807,0.14291435388749102,172.27.224.250_172.27.224.70,8250,1
25514,1535067447.502612,2018-08-23T19:37:27.502612,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30422210693359375,1292.368479013443,0.15542821884155272,0.14625128874751148,172.27.224.250_172.27.224.70,8251,1
25515,1535067447.508382,2018-08-23T19:37:27.508382,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005769968,1292.3742489814758,0.14998271465301513,0.15112259961513275,172.27.224.250_172.27.224.70,8252,1
25517,1535067447.814334,2018-08-23T19:37:27.814334,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3059518337249756,1292.6802008152008,0.15599520206451417,0.15646125107582057,172.27.224.250_172.27.224.70,8253,1
25518,1535067447.817745,2018-08-23T19:37:27.817745,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003411055,1292.683611869812,0.15600090026855468,0.1564550752382079,172.27.224.250_172.27.224.70,8254,1
25520,1535067448.126376,2018-08-23T19:37:28.126376,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30863094329833984,1292.9922428131104,0.1559567928314209,0.1564071818144782,172.27.224.250_172.27.224.70,8255,1
25521,1535067448.138414,2018-08-23T19:37:28.138414,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.012037992477416992,1293.0042808055878,0.15600500106811524,0.15635779539701428,172.27.224.250_172.27.224.70,8256,1
25524,1535067448.438366,2018-08-23T19:37:28.438366,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.29995203018188477,1293.3042328357697,0.15598468780517577,0.15633699909225468,172.27.224.250_172.27.224.70,8257,1
25525,1535067448.447737,2018-08-23T19:37:28.447737,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009371042,1293.3136038780212,0.1559975862503052,0.15632355175675058,172.27.224.250_172.27.224.70,8258,1
25527,1535067448.750325,2018-08-23T19:37:28.750325,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30258798599243164,1293.6161918640137,0.1559972047805786,0.1563231542857466,172.27.224.250_172.27.224.70,8259,1
25528,1535067448.758369,2018-08-23T19:37:28.758369,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008044004,1293.624235868454,0.155997896,0.15632242716119282,172.27.224.250_172.27.224.70,8260,1
25548,1535067448.908593,2018-08-23T19:37:28.908593,172.27.224.250,172.27.224.251,502,51281,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.15022397,1293.7744598388672,0.14059808254241943,0.1474304695126978,172.27.224.250_172.27.224.251,447,1
25550,1535067449.062387,2018-08-23T19:37:29.062387,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.1537940502166748,1293.9282538890839,0.15540049076080323,0.13961299297885507,172.27.224.250_172.27.224.70,8261,1
25551,1535067449,2018-08-23T19:37:29.067750,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005362988,1293.9336168766022,0.12534160614013673,0.135906941,172.27.224.250_172.27.224.70,8262,1
25554,1535067449.374359,2018-08-23T19:37:29.374359,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3066089153289795,1294.2402257919312,0.15566139221191405,0.13945694439152784,172.27.224.250_172.27.224.70,8263,1
25555,1535067449.378425,2018-08-23T19:37:29.378425,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00406599,1294.2442917823792,0.1252048969268799,0.13553993067936482,172.27.224.250_172.27.224.70,8264,1
25557,1535067450,2018-08-23T19:37:29.686290,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3078651428222656,1294.5521569252014,0.15478761196136476,0.14029583907541637,172.27.224.250_172.27.224.70,8265,1
25558,1535067449.697762,2018-08-23T19:37:29.697762,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011471986770629883,1294.563628911972,0.12593960762023926,0.136744242,172.27.224.250_172.27.224.70,8266,1
25560,1535067449.998307,2018-08-23T19:37:29.998307,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30054497718811035,1294.8641738891602,0.1550570011138916,0.1401235436359701,172.27.224.250_172.27.224.70,8267,1
25561,1535067450.008429,2018-08-23T19:37:30.008429,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010122060775756836,1294.874295949936,0.12581040859222412,0.13638123894282414,172.27.224.250_172.27.224.70,8268,1
25564,1535067450.310375,2018-08-23T19:37:30.310375,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30194592475891113,1295.1762418746948,0.15520060062408447,0.13980762228940527,172.27.224.250_172.27.224.70,8269,1
25565,1535067450.317792,2018-08-23T19:37:30.317792,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007416964,1295.183658838272,0.14091989994049073,0.14745673326336856,172.27.224.250_172.27.224.70,8270,1
25573,1535067450.622451,2018-08-23T19:37:30.622451,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3046591281890869,1295.4883179664612,0.15600640773773194,0.15636856660868315,172.27.224.250_172.27.224.70,8271,1
25574,1535067450.628442,2018-08-23T19:37:30.628442,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005990982,1295.4943089485168,0.15606920719146727,0.156301456,172.27.224.250_172.27.224.70,8272,1
25576,1535067450.934439,2018-08-23T19:37:30.934439,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3059968948364258,1295.8003058433533,0.15600800514221191,0.15623606654257707,172.27.224.250_172.27.224.70,8273,1
25577,1535067450.937779,2018-08-23T19:37:30.937779,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003340006,1295.803645849228,0.1559354066848755,0.15631466337129718,172.27.224.250_172.27.224.70,8274,1
25579,1535067451.246267,2018-08-23T19:37:31.246267,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.308488131,1296.1121339797974,0.15599770545959474,0.15638205207276218,172.27.224.250_172.27.224.70,8275,1
25580,1535067451.258445,2018-08-23T19:37:31.258445,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.012177944,1296.1243119239807,0.1560683012008667,0.15630970199070265,172.27.224.250_172.27.224.70,8276,1
25582,1535067451.558785,2018-08-23T19:37:31.558785,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.300339937,1296.4246518611908,0.15604779720306397,0.15628865647189638,172.27.224.250_172.27.224.70,8277,1
25583,1535067451.567774,2018-08-23T19:37:31.567774,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008989096,1296.4336409568787,0.1559345006942749,0.15640656069452424,172.27.224.250_172.27.224.70,8278,1
25604,1535067451.809594,2018-08-23T19:37:31.809594,172.27.224.250,172.27.224.251,502,51282,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.2418198585510254,1296.6754608154297,0.14992189407348633,0.1512402630135407,172.27.224.250_172.27.224.251,448,1
25605,1535067452,2018-08-23T19:37:31.870260,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.060666084,1296.7361268997192,0.15524680614471437,0.14652946305414952,172.27.224.250_172.27.224.70,8279,1
25606,1535067451.878471,2018-08-23T19:37:31.878471,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008210897,1296.744337797165,0.12560198307037354,0.14288507930952649,172.27.224.250_172.27.224.70,8280,1
25609,1535067452.182254,2018-08-23T19:37:32.182254,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3037831783294678,1297.0481209754944,0.1553812026977539,0.14618064948992526,172.27.224.250_172.27.224.70,8281,1
