timestamp,length,protocol,src_ip,dst_ip,src_port,dst_port
1535047181.259261,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047181.469914,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047181.564136,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047181.569916,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047181.781924,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047181.877198,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047181.87929,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047181.879299,146,DHCPv6,,,546.0,547.0
1535047182.058204,60,TCP,172.27.224.251,172.27.224.250,52906.0,502.0
1535047182.067987,60,TCP,172.27.224.250,172.27.224.251,502.0,52906.0
1535047182.069234,60,TCP,172.27.224.250,172.27.224.251,502.0,52906.0
1535047182.069238,60,TCP,172.27.224.251,172.27.224.250,52906.0,502.0
1535047182.069399,60,TCP,172.27.224.250,172.27.224.251,502.0,52906.0
1535047182.077938,60,TCP,172.27.224.250,172.27.224.251,502.0,52906.0
1535047182.093856,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.188124,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.199916,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047182.203445,342,DHCP,0.0.0.0,255.255.255.255,68.0,67.0
1535047182.387376,64,STP,,,,
1535047182.405869,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.500078,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.509243,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047182.717879,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.81246,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047182.819863,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047182.889534,146,DHCPv6,,,546.0,547.0
1535047183.029877,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.124126,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.129227,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047183.341909,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.436179,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.439896,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047183.506013,60,ARP,,,,
1535047183.50781,64,ARP,,,,
1535047183.507817,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.518105,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047183.518112,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.518729,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.518971,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.519217,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.519466,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.519719,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.519982,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.520215,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.520468,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.520713,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.520966,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.521222,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.521461,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.529648,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047183.539237,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047183.540087,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047183.638275,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.742322,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047183.748317,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047183.759269,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047183.965876,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.060093,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.069954,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047184.277867,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.372077,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.379299,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047184.387439,64,STP,,,,
1535047184.589866,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.684046,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.689924,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047184.901884,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.901896,146,DHCPv6,,,546.0,547.0
1535047184.957707,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047184.967971,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047184.968812,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047184.968815,60,TCP,172.27.224.251,172.27.224.250,52907.0,502.0
1535047184.968987,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047184.977981,60,TCP,172.27.224.250,172.27.224.251,502.0,52907.0
1535047184.996077,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047184.999946,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047185.213849,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.308012,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.319312,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047185.525866,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.620145,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.629971,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047185.837844,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.932734,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047185.93927,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047186.14982,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.244027,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.249959,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047186.387353,64,STP,,,,
1535047186.405532,60,ARP,,,,
1535047186.407875,64,ARP,,,,
1535047186.40788,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.418162,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047186.418168,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.419329,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.419548,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.419802,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.420048,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.420298,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.420549,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.4208,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.421046,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.421294,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.421544,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.421797,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.422045,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.429632,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047186.440268,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047186.441113,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047186.461815,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.555997,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.559979,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047186.643355,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047186.773837,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.883774,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047186.889337,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047187.101407,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.195927,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.199969,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047187.413428,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.507634,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.51931,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047187.725404,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.819731,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047187.830002,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047187.858326,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047187.868014,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047187.868873,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047187.868876,60,TCP,172.27.224.251,172.27.224.250,52908.0,502.0
1535047187.869044,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047187.878029,60,TCP,172.27.224.250,172.27.224.251,502.0,52908.0
1535047188.037389,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.131778,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.139954,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047188.3494,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.387349,64,STP,,,,
1535047188.4437,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.449374,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047188.661391,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.755578,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047188.760016,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047188.911034,146,DHCPv6,,,546.0,547.0
1535047188.973363,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.067782,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.079316,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047189.28538,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.306077,60,ARP,,,,
1535047189.307937,64,ARP,,,,
1535047189.307944,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.31821,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047189.318217,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.318818,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.31906,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.319307,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.319561,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.319809,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.320062,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.320305,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.320559,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.320806,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.321054,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.321301,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.321555,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.330558,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047189.339039,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047189.339871,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047189.379861,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.389371,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047189.542163,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047189.597359,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.707148,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047189.710037,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047189.92494,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.019227,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.029395,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047190.236938,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.331132,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.340055,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047190.387409,64,STP,,,,
1535047190.548954,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.64385,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.649355,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047190.757746,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047190.768097,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047190.76934,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047190.769344,60,TCP,172.27.224.251,172.27.224.250,52909.0,502.0
1535047190.769516,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047190.778077,60,TCP,172.27.224.250,172.27.224.251,502.0,52909.0
1535047190.860948,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.955465,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047190.960006,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047191.172957,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.267104,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.26935,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047191.469373,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.579446,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.590008,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047191.796938,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.891304,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047191.899338,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047192.108944,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.203158,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.206611,60,ARP,,,,
1535047192.208134,64,ARP,,,,
1535047192.208139,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.210018,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047192.218191,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047192.218197,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.219372,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.219601,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.219847,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.220095,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.220348,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.220597,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.220843,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.221091,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.221343,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.221591,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.221843,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.222088,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.229728,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047192.23905,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047192.239904,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047192.387284,64,STP,,,,
1535047192.420924,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.442155,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047192.515095,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.519415,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047192.732911,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.827958,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047192.840065,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047193.044914,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.107574,247,BROWSER,172.27.224.70,172.27.224.255,138.0,138.0
1535047193.139151,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.14941,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047193.356913,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.451172,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.460091,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047193.658371,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047193.6681,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047193.668874,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.66893,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047193.668948,60,TCP,172.27.224.251,172.27.224.250,52910.0,502.0
1535047193.669132,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047193.678271,60,TCP,172.27.224.250,172.27.224.251,502.0,52910.0
1535047193.76306,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047193.770049,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047193.980904,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.075062,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.079392,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047194.292876,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.387066,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.387255,64,STP,,,,
1535047194.390035,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047194.604889,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.699472,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047194.709379,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047194.749768,342,DHCP,0.0.0.0,255.255.255.255,68.0,67.0
1535047194.916876,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.011294,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.020068,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047195.106172,60,ARP,,,,
1535047195.10798,64,ARP,,,,
1535047195.107988,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.118264,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047195.118272,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.11891,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.119151,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.119397,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.119646,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.119893,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.120147,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.120397,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.120646,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.12089,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.121143,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.121392,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.12164,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.129813,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047195.139095,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047195.139943,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047195.228877,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.323067,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.329452,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047195.342188,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047195.540871,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.635044,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.640082,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047195.837267,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.947058,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047195.949447,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047196.149287,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.259128,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.270083,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047196.387548,64,STP,,,,
1535047196.476851,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.557906,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047196.568142,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047196.56899,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047196.568994,60,TCP,172.27.224.251,172.27.224.250,52911.0,502.0
1535047196.569159,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047196.571062,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.578176,60,TCP,172.27.224.250,172.27.224.251,502.0,52911.0
1535047196.580099,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047196.788856,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.883045,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047196.889422,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047196.913713,146,DHCPv6,,,546.0,547.0
1535047197.100867,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.195323,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.200116,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047197.397224,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.507544,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.509416,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047197.724852,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.819086,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047197.830097,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047198.005694,60,ARP,,,,
1535047198.008032,64,ARP,,,,
1535047198.008039,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.018291,60,TCP,172.27.224.250,172.27.224.251,502.0,52912.0
1535047198.018297,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.019483,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.019706,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.019957,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.020206,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.020455,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.0207,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.020948,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.021202,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.021454,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.021697,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.021945,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.0222,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.029819,60,TCP,172.27.224.250,172.27.224.251,502.0,52912.0
1535047198.036804,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.0404,60,TCP,172.27.224.250,172.27.224.251,502.0,52912.0
1535047198.041255,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52912.0
1535047198.130991,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.140126,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047198.243518,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
1535047198.348846,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.387228,64,STP,,,,
1535047198.458672,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.469467,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047198.676438,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.770765,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047198.780135,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047198.988413,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047199.08258,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047199.089504,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047199.300402,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047199.3946,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047199.400152,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047199.458388,60,TCP,172.27.224.251,172.27.224.250,52912.0,502.0
