packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
37648,1536441947.444646,2018-09-08T17:25:47.444646,TCP,172.27.224.251,172.27.224.250,62913.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,1.2874603271484375e-05,1877.3891308307648,0.07989118099212647,0.08729984514965201,8,172.27.224.250_172.27.224.251,16224,1.0,
37649,1536441947.444824,2018-09-08T17:25:47.444824,TCP,172.27.224.250,172.27.224.251,502.0,62913.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0001780986785888672,1877.3893089294434,0.058386707305908205,0.07601641749006628,8,172.27.224.250_172.27.224.251,16225,1.0,
37650,1536441947.453833,2018-09-08T17:25:47.453833,TCP,172.27.224.250,172.27.224.251,502.0,62913.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009009122848510742,1877.3983180522919,0.049858498573303225,0.07632399552124969,8,172.27.224.250_172.27.224.251,16226,1.0,
37651,1536441947.484935,2018-09-08T17:25:47.484935,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.03110194206237793,1877.4294199943542,0.05197479724884033,0.0753817115365869,9,172.27.224.250_172.27.224.70,18011,1.0,
37652,1536441947.57919,2018-09-08T17:25:47.579190,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09425497055053711,1877.5236749649048,0.04061129093170166,0.05510432654866155,9,172.27.224.250_172.27.224.70,18012,1.0,0.006534099578857422
37653,1536441947.585724,2018-09-08T17:25:47.585724,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.006534099578857422,1877.5302090644836,0.0318507194519043,0.052553525371958267,9,172.27.224.250_172.27.224.70,18013,1.0,0.006534099578857422
37654,1536441947.796965,2018-09-08T17:25:47.796965,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2112407684326172,1877.7414498329163,0.05211348533630371,0.07629756338724437,9,172.27.224.250_172.27.224.70,18014,1.0,
37655,1536441947.891257,2018-09-08T17:25:47.891257,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09429216384887695,1877.8357419967651,0.04578070640563965,0.0688301039508864,9,172.27.224.250_172.27.224.70,18015,1.0,0.003924846649169922
37656,1536441947.895182,2018-09-08T17:25:47.895182,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003924846649169922,1877.8396668434143,0.04513678550720215,0.069227223604442,9,172.27.224.250_172.27.224.70,18016,1.0,0.003924846649169922
37657,1536441948.038417,2018-09-08T17:25:48.038417,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.1432352066040039,1877.9829020500183,0.059378409385681154,0.07360756991710568,8,None_None,3053,,
37658,1536441948.109085,2018-09-08T17:25:48.109085,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.07066798210144043,1878.0535700321198,0.06644392013549805,0.0706058247931271,9,172.27.224.250_172.27.224.70,18017,1.0,
37659,1536441948.203198,2018-09-08T17:25:48.203198,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09411287307739258,1878.1476829051971,0.07583739757537841,0.0669648997044693,9,172.27.224.250_172.27.224.70,18018,1.0,0.002629995346069336
37660,1536441948.205828,2018-09-08T17:25:48.205828,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.002629995346069336,1878.1503129005432,0.07519948482513428,0.06769861006557057,9,172.27.224.250_172.27.224.70,18019,1.0,0.002629995346069336
37661,1536441948.420927,2018-09-08T17:25:48.420927,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21509909629821777,1878.3654119968414,0.09359920024871826,0.0785208599171868,9,172.27.224.250_172.27.224.70,18020,1.0,
37662,1536441948.515235,2018-09-08T17:25:48.515235,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09430789947509766,1878.4597198963165,0.09360449314117432,0.0785209108164244,7,172.27.224.250_172.27.224.70,18021,1.0,0.009866952896118164
37663,1536441948.525102,2018-09-08T17:25:48.525102,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009866952896118164,1878.4695868492126,0.09393777847290039,0.07811630384599626,7,172.27.224.250_172.27.224.70,18022,1.0,0.009866952896118164
37664,1536441948.732959,2018-09-08T17:25:48.732959,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2078571319580078,1878.6774439811707,0.09359941482543946,0.07755707223603953,7,172.27.224.250_172.27.224.70,18023,1.0,
37665,1536441948.827247,2018-09-08T17:25:48.827247,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09428787231445312,1878.771731853485,0.09359898567199706,0.07755706798874638,7,172.27.224.250_172.27.224.70,18024,1.0,0.008512020111083984
37666,1536441948.835759,2018-09-08T17:25:48.835759,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008512020111083984,1878.7802438735962,0.09405770301818847,0.07697916416360194,7,172.27.224.250_172.27.224.70,18025,1.0,0.008512020111083984
37667,1536441948.881214,2018-09-08T17:25:48.881214,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.045454978942871094,1878.825698852539,0.08427968025207519,0.0762450916995119,7,None_None,3054,,
37668,1536441948.883684,2018-09-08T17:25:48.883684,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0024700164794921875,1878.8281688690186,0.07745988368988037,0.08052761609324147,7,None_None,3055,,
37669,1536441948.883691,2018-09-08T17:25:48.883691,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.152557373046875e-06,1878.828176021576,0.06804931163787842,0.08379756521511203,8,172.27.224.250_172.27.224.251,16227,1.0,
37670,1536441948.893934,2018-09-08T17:25:48.893934,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010242938995361328,1878.8384189605713,0.06881060600280761,0.0831694264784079,7,172.27.224.250_172.27.224.251,16228,1.0,
37671,1536441948.893941,2018-09-08T17:25:48.893941,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,6.9141387939453125e-06,1878.83842587471,0.04730138778686523,0.06746319362381753,8,172.27.224.250_172.27.224.251,16229,1.0,
37672,1536441948.895011,2018-09-08T17:25:48.895011,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0010700225830078125,1878.839495897293,0.03797760009765625,0.06668328064990328,9,172.27.224.250_172.27.224.251,16230,1.0,
37673,1536441948.895274,2018-09-08T17:25:48.895274,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00026297569274902344,1878.8397588729858,0.037017202377319335,0.06720028111234641,10,172.27.224.250_172.27.224.251,16231,1.0,
37674,1536441948.895527,2018-09-08T17:25:48.895527,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,1878.8400118350983,0.01625678539276123,0.030728703056113794,11,172.27.224.250_172.27.224.251,16232,1.0,
37675,1536441948.895774,2018-09-08T17:25:48.895774,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1878.8402588367462,0.00685269832611084,0.014068770922391376,12,172.27.224.250_172.27.224.251,16233,1.0,
37676,1536441948.896022,2018-09-08T17:25:48.896022,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024819374084472656,1878.840507030487,0.006026315689086914,0.014202542365535422,13,172.27.224.250_172.27.224.251,16234,1.0,
37677,1536441948.896274,2018-09-08T17:25:48.896274,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,1878.8407590389252,0.0015060186386108398,0.003158800243520625,14,172.27.224.250_172.27.224.251,16235,1.0,
37678,1536441948.896519,2018-09-08T17:25:48.896519,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002448558807373047,1878.841003894806,0.0012835025787353515,0.0031617202859937858,15,172.27.224.250_172.27.224.251,16236,1.0,
37679,1536441948.896761,2018-09-08T17:25:48.896761,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024199485778808594,1878.8412458896637,0.0013069868087768554,0.0031520439641416717,16,172.27.224.250_172.27.224.251,16237,1.0,
37680,1536441948.897005,2018-09-08T17:25:48.897005,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000244140625,1878.8414900302887,0.00030710697174072263,0.0002787340451284743,17,172.27.224.250_172.27.224.251,16238,1.0,
37681,1536441948.897253,2018-09-08T17:25:48.897253,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,1878.841737985611,0.00033121109008789064,0.00025965941510933745,18,172.27.224.250_172.27.224.251,16239,1.0,
37682,1536441948.897508,2018-09-08T17:25:48.897508,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,1878.841992855072,0.0002496957778930664,6.193793672651568e-06,19,172.27.224.250_172.27.224.251,16240,1.0,
37683,1536441948.897753,2018-09-08T17:25:48.897753,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024509429931640625,1878.8422379493713,0.0002479076385498047,4.191403422532768e-06,20,172.27.224.250_172.27.224.251,16241,1.0,
37684,1536441948.905449,2018-09-08T17:25:48.905449,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.007695913314819336,1878.8499338626862,0.0009922027587890626,0.0023554468520788864,20,172.27.224.250_172.27.224.251,16242,1.0,
37685,1536441948.915095,2018-09-08T17:25:48.915095,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009646177291870117,1878.859580039978,0.0019321203231811523,0.0035813509105712973,20,172.27.224.250_172.27.224.251,16243,1.0,
37686,1536441948.91591,2018-09-08T17:25:48.915910,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,62914.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008149147033691406,1878.8603949546814,0.001988792419433594,0.003556138534658613,20,172.27.224.250_172.27.224.251,16244,1.0,
37687,1536441949.045,2018-09-08T17:25:49.045000,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1290900707244873,1878.9894850254059,0.014872598648071288,0.04028455589140533,21,172.27.224.250_172.27.224.70,18026,1.0,
37688,1536441949.118141,2018-09-08T17:25:49.118141,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.07314085960388184,1879.0626258850098,0.022162199020385742,0.04378666163060371,21,172.27.224.250_172.27.224.251,16245,1.0,
37689,1536441949.139265,2018-09-08T17:25:49.139265,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.02112412452697754,1879.0837500095367,0.02425041198730469,0.043117953910624646,22,172.27.224.250_172.27.224.70,18027,1.0,0.005858898162841797
37690,1536441949.145124,2018-09-08T17:25:49.145124,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005858898162841797,1879.0896089076996,0.02481188774108887,0.042806042811685555,22,172.27.224.250_172.27.224.70,18028,1.0,0.005858898162841797
37691,1536441949.35694,2018-09-08T17:25:49.356940,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21181607246398926,1879.3014249801636,0.04596869945526123,0.07178849120055882,22,172.27.224.250_172.27.224.70,18029,1.0,
37692,1536441949.443358,2018-09-08T17:25:49.443358,ICMPv6,,,,,,,,,,,,,,,,90,0,0,0,Unknown,0.08641791343688965,1879.3878428936005,0.05458500385284424,0.0708568704925245,21,None_None,3056,,
37693,1536441949.451191,2018-09-08T17:25:49.451191,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.007833003997802734,1879.3956758975983,0.055343794822692874,0.0702483142911633,22,172.27.224.250_172.27.224.70,18030,1.0,0.004588127136230469
37694,1536441949.455779,2018-09-08T17:25:49.455779,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004588127136230469,1879.4002640247345,0.05503301620483399,0.07048899228750194,22,172.27.224.250_172.27.224.70,18031,1.0,0.004588127136230469
37695,1536441949.459513,2018-09-08T17:25:49.459513,DHCP,0.0.0.0,255.255.255.255,,,,,,,,,,,,,,342,0,0,0,Unknown,0.0037338733673095703,1879.4039978981018,0.05444178581237793,0.07093535686254641,22,0.0.0.0_255.255.255.255,232,,
37696,1536441949.668896,2018-09-08T17:25:49.668896,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2093830108642578,1879.613380908966,0.0752985954284668,0.08304436600126568,22,172.27.224.250_172.27.224.70,18032,1.0,
37697,1536441949.76317,2018-09-08T17:25:49.763170,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09427404403686523,1879.707654953003,0.07181699275970459,0.08124902035984163,22,172.27.224.250_172.27.224.70,18033,1.0,0.0019180774688720703
37698,1536441949.765088,2018-09-08T17:25:49.765088,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0019180774688720703,1879.7095730304718,0.06469471454620361,0.08418858925769908,22,172.27.224.250_172.27.224.70,18034,1.0,0.0019180774688720703
37699,1536441949.980893,2018-09-08T17:25:49.980893,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2158048152923584,1879.9253778457642,0.0841627836227417,0.0948304194912722,8,172.27.224.250_172.27.224.70,18035,1.0,
37700,1536441950.038524,2018-09-08T17:25:50.038524,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.05763101577758789,1879.9830088615417,0.0893399953842163,0.09143283944371208,8,None_None,3057,,
37701,1536441950.075291,2018-09-08T17:25:50.075291,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.036767005920410156,1880.0197758674622,0.0718350887298584,0.08160813504737069,8,172.27.224.250_172.27.224.70,18036,1.0,0.010487079620361328
37702,1536441950.085778,2018-09-08T17:25:50.085778,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010487079620361328,1880.0302629470825,0.06424200534820557,0.0836084522880607,8,172.27.224.250_172.27.224.70,18037,1.0,0.010487079620361328
37703,1536441950.127338,2018-09-08T17:25:50.127338,ICMPv6,,,,,,,,,,,,,,,,90,0,0,0,Unknown,0.04155993461608887,1880.0718228816986,0.06761469841003417,0.0817394981093381,7,None_None,3058,,
37704,1536441950.292908,2018-09-08T17:25:50.292908,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.16557002067565918,1880.2373929023743,0.08371288776397705,0.08377449189432817,7,172.27.224.250_172.27.224.70,18038,1.0,
37705,1536441950.319357,2018-09-08T17:25:50.319357,ICMPv6,,,,,,,,,,,,,,,,86,0,0,0,Unknown,0.026448965072631836,1880.263841867447,0.08598439693450928,0.08164585176126063,7,None_None,3059,,
37706,1536441950.333956,2018-09-08T17:25:50.333956,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.014599084854125977,1880.278440952301,0.0665060043334961,0.07154561331861682,8,172.27.224.250_172.27.224.251,16246,1.0,
37707,1536441950.34384,2018-09-08T17:25:50.343840,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009883880615234375,1880.2883248329163,0.05806698799133301,0.0728711221292604,8,172.27.224.250_172.27.224.251,16247,1.0,
37708,1536441950.344653,2018-09-08T17:25:50.344653,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008130073547363281,1880.289137840271,0.057956480979919435,0.07296650676949056,8,172.27.224.250_172.27.224.251,16248,1.0,
37709,1536441950.344671,2018-09-08T17:25:50.344671,TCP,172.27.224.251,172.27.224.250,62914.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,1.811981201171875e-05,1880.289155960083,0.03637781143188477,0.0491046130965498,9,172.27.224.250_172.27.224.251,16249,1.0,
37710,1536441950.34485,2018-09-08T17:25:50.344850,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00017905235290527344,1880.289335012436,0.030632615089416504,0.04969903408408465,9,172.27.224.250_172.27.224.251,16250,1.0,
37711,1536441950.353854,2018-09-08T17:25:50.353854,TCP,172.27.224.250,172.27.224.251,502.0,62914.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009003877639770508,1880.2983388900757,0.02785630226135254,0.05009217981063019,9,172.27.224.250_172.27.224.251,16251,1.0,
37712,1536441950.387276,2018-09-08T17:25:50.387276,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.033421993255615234,1880.3317608833313,0.03014979362487793,0.049732310421082615,9,172.27.224.250_172.27.224.70,18039,1.0,0.008491039276123047
37713,1536441950.395767,2018-09-08T17:25:50.395767,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008491039276123047,1880.3402519226074,0.02684290409088135,0.04998808684406714,9,172.27.224.250_172.27.224.70,18040,1.0,0.008491039276123047
37714,1536441950.60498,2018-09-08T17:25:50.604980,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2092130184173584,1880.5494649410248,0.03120720386505127,0.06351942313209555,9,172.27.224.250_172.27.224.70,18041,1.0,
37715,1536441950.699313,2018-09-08T17:25:50.699313,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09433293342590332,1880.6437978744507,0.03799560070037842,0.06651135877557007,9,172.27.224.250_172.27.224.70,18042,1.0,0.005819082260131836
37716,1536441950.705132,2018-09-08T17:25:50.705132,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005819082260131836,1880.6496169567108,0.037117600440979004,0.0669112763758346,9,172.27.224.250_172.27.224.70,18043,1.0,0.005819082260131836
37717,1536441950.916888,2018-09-08T17:25:50.916888,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21175599098205566,1880.8613729476929,0.05730481147766113,0.08561913546309213,9,172.27.224.250_172.27.224.70,18044,1.0,
37718,1536441951.011458,2018-09-08T17:25:51.011458,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09456992149353027,1880.9559428691864,0.06668050289154052,0.08386103307362149,9,172.27.224.250_172.27.224.70,18045,1.0,0.004331111907958984
37719,1536441951.015789,2018-09-08T17:25:51.015789,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004331111907958984,1880.9602739810944,0.06711180210113525,0.08349036462149725,9,172.27.224.250_172.27.224.70,18046,1.0,0.004331111907958984
37720,1536441951.228883,2018-09-08T17:25:51.228883,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21309399604797363,1881.1733679771423,0.08840329647064209,0.09130735609740309,9,172.27.224.250_172.27.224.70,18047,1.0,
37721,1536441951.323179,2018-09-08T17:25:51.323179,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09429597854614258,1881.2676639556885,0.0969325065612793,0.08694588434521443,9,172.27.224.250_172.27.224.70,18048,1.0,0.0019230842590332031
37722,1536441951.325102,2018-09-08T17:25:51.325102,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0019230842590332031,1881.2695870399475,0.09378261566162109,0.0900186820981577,9,172.27.224.250_172.27.224.70,18049,1.0,0.0019230842590332031
37723,1536441951.343412,2018-09-08T17:25:51.343412,ICMPv6,,,,,,,,,,,,,,,,90,0,0,0,Unknown,0.018309831619262695,1881.2878968715668,0.09476449489593505,0.08903314950728315,8,None_None,3060,,
37724,1536441951.36394,2018-09-08T17:25:51.363940,ICMPv6,,,,,,,,,,,,,,,,62,0,0,0,Unknown,0.020528078079223633,1881.308424949646,0.07589600086212159,0.08178188863283811,7,None_None,3061,,
37725,1536441951.540976,2018-09-08T17:25:51.540976,TCP,172.27.224.70,172.27.224.250,49205.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.17703604698181152,1881.4854609966278,0.0841663122177124,0.08781287157152431,7,172.27.224.250_172.27.224.70,18050,1.0,
37726,1536441951.635395,2018-09-08T17:25:51.635395,Modbus/TCP,172.27.224.70,172.27.224.250,49205.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09441900253295898,1881.5798799991608,0.09302630424499511,0.08338780776333408,7,172.27.224.250_172.27.224.70,18051,1.0,0.010383844375610352
37727,1536441951.645779,2018-09-08T17:25:51.645779,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49205.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010383844375610352,1881.5902638435364,0.07288908958435059,0.07546868509511116,7,172.27.224.250_172.27.224.70,18052,1.0,0.010383844375610352
37728,1536441951.781754,2018-09-08T17:25:51.781754,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.13597512245178223,1881.7262389659882,0.07702960968017578,0.07788742008958466,6,None_None,3062,,
37729,1536441951.783788,2018-09-08T17:25:51.783788,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0020339488983154297,1881.7282729148865,0.07679989337921142,0.07812867003709292,6,None_None,3063,,
37730,1536441951.783804,2018-09-08T17:25:51.783804,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,1.5974044799804688e-05,1881.7282888889313,0.055492091178894046,0.06473558632869159,7,172.27.224.250_172.27.224.251,16252,1.0,
37731,1536441951.793962,2018-09-08T17:25:51.793962,TCP,172.27.224.250,172.27.224.251,502.0,62915.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010158061981201172,1881.7384469509125,0.047078299522399905,0.06459943142506339,7,172.27.224.250_172.27.224.251,16253,1.0,
37732,1536441951.793967,2018-09-08T17:25:51.793967,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,1881.7384519577026,0.0468864917755127,0.06475107239354727,8,172.27.224.250_172.27.224.251,16254,1.0,
37733,1536441951.794508,2018-09-08T17:25:51.794508,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0005409717559814453,1881.7389929294586,0.04510960578918457,0.06585676449448655,9,172.27.224.250_172.27.224.251,16255,1.0,
37734,1536441951.794755,2018-09-08T17:25:51.794755,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1881.7392399311066,0.04308149814605713,0.06700024080122298,10,172.27.224.250_172.27.224.251,16256,1.0,
37735,1536441951.795013,2018-09-08T17:25:51.795013,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002579689025878906,1881.7394979000092,0.025403690338134766,0.048495446545621754,11,172.27.224.250_172.27.224.251,16257,1.0,
37736,1536441951.795265,2018-09-08T17:25:51.795265,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,1881.7397499084473,0.015986990928649903,0.042359606713495236,12,172.27.224.250_172.27.224.251,16258,1.0,
37737,1536441951.795511,2018-09-08T17:25:51.795511,TCP,172.27.224.251,172.27.224.250,62915.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,1881.739995956421,0.014973211288452148,0.042629060341674775,13,172.27.224.250_172.27.224.251,16259,1.0,
